,jw_entity_id,id,title,poster,description,release_year,type,imdb_popularity,tmdb_popularity,imdb_score,imdb_votes,tmdb_score,imdb_id,tmdb_id,genre_ids,age_certification,runtime,production_countries,seasons,streaming_app
52,ts87522,87522,Fruits Basket,/poster/246787476/{profile},"After a family tragedy turns her life upside down, 16-year-old high school student Tohru Honda takes matters into her own hands and moves out… into a tent! Unfortunately for her, she pitches her new home on private land belonging to the mysterious Soma clan, and it isn't long before the owners discover her secret. But, as Tohru quickly finds out when the family offers to take her in, the Somas have a secret of their own—when hugged by the opposite sex, they turn into the animals of the Chinese Zodiac!",2019.0,show,769.0,43.038,8.6,6258.0,8.306,tt9304350,85991,"[2, 3, 6, 7, 13]",TV-14,24.0,['JP'],3,Funimation
53,ts47734,47734,Yuri!!! on Ice,/poster/70827442/{profile},"Yuuri Katsuki carried all of Japan's hopes on his shoulders to win at the Gran Prix Finale ice skating competition, but suffered a crushing defeat. He returns home to Kyushu and half feels like he wants to retire, and half feels like he wants to continue ice skating. Suddenly the five-time consecutive world championship ice skater Victor Nikiforov appears before him with Yuri Plisetsky, a young Russian figure skater who is already defeating his seniors. Victor and both Yuris take up the challenge on an unprecedented Gran Prix series.",2016.0,show,3193.0,24.402,8.3,8291.0,8.726,tt6112556,68129,"[2, 6, 3, 13, 15]",TV-14,23.0,['JP'],1,Funimation
54,ts87563,87563,Dr. Stone,/poster/260585445/{profile},"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!",2019.0,show,1157.0,16.416,8.1,18957.0,8.706,tt9679542,86031,"[2, 1, 14, 7, 6, 3]",TV-14,24.0,['JP'],3,Funimation
55,ts84230,84230,That Time I Got Reincarnated as a Slime,/poster/163161802/{profile},"37-year-old corporate worker Mikami Satoru is stabbed by a random killer, and is reborn to an alternate world. But he turns out to be reborn a slime! Thrown into this new world with the name Rimuru Tempest, he begins his quest to create a world that’s welcoming to all races. Broken free from ordinary, stale past life, his fresh adventure in a fantasy world as a slime monster with unique abilities begins.",2018.0,show,931.0,51.72,8.2,10232.0,8.7,tt9054364,132449,"[2, 14, 1, 7, 3]",TV-14,23.0,['JP'],2,Funimation
56,ts22595,22595,Speed Racer,/poster/258430762/{profile},"Teenager Speed Racer aspires to be the world's best race-car champion with the help of his friends, family and his father's high-tech race-car, the Mach 5.",1967.0,show,4773.0,21.268,7.2,2887.0,7.5,tt0189283,30986,"[2, 1, 10, 14, 15, 3]",TV-Y7,23.0,['JP'],1,Funimation
57,ts89550,89550,Fire Force,/poster/199473473/{profile},"Year 198 of the Solar Era in Tokyo, special fire brigades are fighting against a phenomenon called spontaneous human combustion where humans beings are turned into living infernos called ""Infernals"". While the Infernals are first generation cases of spontaneous human combustion, later generations possess the ability to manipulate flames while retaining human form. Shinra Kusakabe, a youth who gained the nickname Devil's Footprints for his ability to ignite his feet at will, joins the Special Fire Force Company 8 which composes of other flames users as they work to extinguish any Infernals they encounter. As a faction that is creating Infernals appears, Shira begins to uncover the truth behind a mysterious fire that caused the death of his family twelve years ago.",2019.0,show,1602.0,35.562,7.6,7183.0,8.64,tt9307686,132473,"[2, 1, 14, 3, 6, 7]",TV-14,24.0,['JP'],2,Funimation
58,ts84631,84631,The Rising of the Shield Hero,/poster/176996811/{profile},"Iwatani Naofumi, a run-of-the-mill otaku, finds a book in the library that summons him to another world. He is tasked with joining the sword, spear, and bow as one of the Four Cardinal Heroes and fighting the Waves of Catastrophe as the Shield Hero. Excited by the prospect of a grand adventure, Naofumi sets off with his party. However, merely a few days later, he is betrayed and loses all his money, dignity, and respect. Unable to trust anyone anymore, he employs a slave named Raphtalia and takes on the Waves and the world. But will he really find a way to overturn this desperate situation?",2019.0,show,1606.0,39.502,8.0,13041.0,8.64,tt9529546,83095,"[14, 1, 3, 6, 7, 13, 2]",TV-14,25.0,['JP'],2,Funimation
59,ts84141,84141,Goblin Slayer,/poster/177150506/{profile},"Goblins are known for their ferocity, cunning, and rapid reproduction, but their reputation as the lowliest of monsters causes their threat to be overlooked as adventurers turn a blind eye in favor of more rewarding assignments with larger bounties.

A young priestess has formed her first adventuring party, but almost immediately they find themselves in distress. It's the Goblin Slayer who comes to their rescue—a man who's dedicated his life to the extermination of all goblins, by any means necessary. As a holder of the prestigious Silver rank, the Goblin Slayer allows her to accompany him as he assists the Adventurer's Guild in all goblin-related matters. Together with the Priestess, High Elf, Dwarf, and Lizard-man, the armored warrior will not rest until every single goblin in the frontier lands has been eradicated for good.",2018.0,show,2273.0,30.599,7.5,7592.0,8.3,tt8690728,82591,"[14, 1, 2, 7]",TV-MA,24.0,['JP'],1,Funimation
60,ts21983,21983,Death Parade,/poster/245292992/{profile},"There is a place after death that’s neither heaven nor hell. A bar that serves you one chance to win. You cannot leave until the game is over, and when it is, your life may be too. From Studio Madhouse (Death Note, Black Lagoon) comes a thrilling new series where the stakes are high and the rules are simple: your life is on the line.",2015.0,show,2942.0,30.535,7.9,15913.0,8.211,tt4279012,61901,"[2, 6, 12, 9]",TV-MA,23.0,['JP'],1,Funimation
61,ts26050,26050,Mushi-Shi,/poster/187425896/{profile},"Ginko, a Mushi master, travels from place to place researching the Mushi and helping people who are suffering because of it.",2005.0,show,4616.0,36.662,8.5,13462.0,8.1,tt0807832,26867,"[14, 1, 6, 12, 9, 2, 7]",TV-14,24.0,['JP'],3,Funimation
62,ts29930,29930,Panty & Stocking with Garterbelt,/poster/175548398/{profile},"Panty and Stocking are nasty angels who were banished from the pearly gates for being foul-mouthed bad girls! Now they spend their days hunting ghosts in the lecherous abyss between Heaven and Earth. Panty likes sex, Stocking likes sweets, and their afro-sporting main man Garter Belt has a fetish we can't mention.",2010.0,show,,23.62,7.2,2464.0,7.4,tt1727444,42421,"[3, 2, 1, 7]",TV-MA,18.0,['JP'],1,Funimation
63,ts34087,34087,Puella Magi Madoka Magica,/poster/912638/{profile},"She has a loving family and best friends, laughs and cries from time to time... Madoka Kaname, an eighth grader of Mitakihara middle school, is one of those who lives such a life. One day, she had a very magical encounter. She doesn't know if it happened by chance or by fate yet. This is a fateful encounter that can change her destiny. This is a beginning of the new story of the magical witch girls.",2011.0,show,3847.0,16.466,8.2,9654.0,8.2,tt1773185,39218,"[14, 2, 6, 7, 12]",TV-14,24.0,['JP'],1,Funimation
64,ts20738,20738,Ranma ½,/poster/266471183/{profile},"Saotome Ranma, a teenage martial artist, and his father Genma travel to the 'cursed training ground' of Jusenkyo in China. There, despite the warnings of the Chinese guard, they fall into the cursed springs. From now on, whenever Ranma is doused in cold water, he turns in to a girl, and a cute, well-built red-head at that. Hot water changes him back into a man again, but only until the next time. To make matters worse, his father engages him to Tendo Akane, a girl who hates boys.",1989.0,show,,86.079,8.2,1545.0,8.694,tt4778940,57706,"[14, 1, 13, 2, 3, 7]",TV-14,24.0,['JP'],7,Funimation
65,ts29613,29613,The Tatami Galaxy,/poster/157298990/{profile},"When a college dropout stops for a late night bite at a mysterious ramen stand, he crosses paths with a self-proclaimed deity of matrimony. This bizarre meeting sends the young man hurtling through a horrifying flashback to his not-so-glorious college days when the influence of a cruel new friend turned him from a hopeless romantic into a mischievous “black cupid.”",2010.0,show,4982.0,10.271,8.4,4156.0,8.825,tt1847445,36243,"[14, 2, 3, 6, 13]",TV-14,23.0,['JP'],1,Funimation
66,ts34370,34370,Higurashi: When They Cry,/poster/216564292/{profile},"After moving into the quiet town of Hinamizawa, Maebara Keiichi spends his days blissfully in school often playing games with his local friends. However, appearances can be deceiving. One fateful day, Keiichi stumbles upon news of a murder that had occurred in Hinamizawa. From this point on, horrific events unfold in front of Keiichi, as he soon learns his close friends may not be all that they seem. Based on the amateur mystery game by 07th Expansion, the story is told in a series of different scenarios.",2006.0,show,4108.0,24.824,5.5,28.0,7.817,tt1068433,125705,"[12, 2, 6, 14, 9, 3]",TV-MA,15.0,['JP'],3,Funimation
67,ts25497,25497,Outlaw Star,/poster/247575765/{profile},"Gene Starwind is a jack-of-all-trades responsible for odd jobs and bounty hunting with his partner, Jim Hawking. Stuck on a rundown planet, he’s going nowhere fast. But when a bodyguard job goes sideways, he finds himself the proud owner of the Outlaw Star and on an adventure to find the mysterious Galactic Leyline. Facing pirates and dangers galore, can he survive the journey through space?",1998.0,show,,6.485,7.9,3693.0,7.8,tt0266171,35106,"[2, 14, 3, 6, 17, 12, 1]",TV-14,25.0,['JP'],1,Funimation
68,ts6055,6055,Claymore,/poster/253935693/{profile},"When a shapeshifting demon with a thirst for human flesh, known as ""youma,"" arrives in Raki's village, a lone woman with silver eyes walks into town with only a sword upon her back. She is a ""Claymore,"" a being manufactured as half-human and half-youma, for the express purpose of exterminating these monsters. After Raki's family is killed, the Claymore saves his life, but he is subsequently banished from his home. With nowhere else to go, Raki finds the Claymore, known as Clare, and decides to follow her on her journeys.

As the pair travel from town to town, defeating youma along the way, more about Clare's organization and her fellow warriors comes to light. With every town cleansed and every demon destroyed, they come closer to the youma on which Clare has sought vengeance ever since she chose to become a Claymore.",2007.0,show,4393.0,20.288,8.0,13700.0,8.3,tt0985344,34791,"[1, 14, 9, 2, 6, 7]",TV-MA,22.0,['JP'],1,Funimation
69,ts84280,84280,Rascal Does Not Dream of Bunny Girl Senpai,/poster/85355168/{profile},"Puberty Syndrome—a rumored, mysterious syndrome that only affects those in their puberty. For example, a bunny girl suddenly appeared in front of Sakuta Azusagawa. The bunny girl's real identity is Mai Sakurajima, a teenage celebrity who is currently an inactive high school senior. For some reason, her charming figure does not reflect in the eyes of others. In the course of revealing the mystery behind this phenomenon, Sakuta begins to explore his feelings towards Mai. Set in a city where the skies and seas shine, Sakuta unfolds the meaning behind his bizarre encounters on women with the said syndrome.",2018.0,show,1585.0,58.375,8.1,11651.0,8.723,tt8993398,82739,"[2, 3, 12, 7, 13, 6]",TV-14,25.0,['JP'],1,Funimation
70,ts20548,20548,Monogatari,/poster/241301972/{profile},"Although there are still traces of the brief period he became a vampire, third-year high school student Koyomi Araragi is human again. He happens upon others with their own supernatural problems and finds that he can empathize. Koyomi becomes involved in their lives, seeking to help them and occasionally asking for advice from Meme Oshino, the homeless man who helped him become human again.",2009.0,show,3314.0,67.847,8.0,5690.0,8.182,tt4213580,73822,"[2, 6, 12, 1, 14, 3, 7, 13]",TV-14,25.0,['JP'],12,Funimation
